Taxonomic information of Operational Taxonomic Units (OTUs) from 16S rRNA gene V4 region Illumina sequencing,,,,,,,,
POTU_ID,OTU_ID_orig,Domain,Phylum,Class,Order,Family,Genus,Species
POTU19655,b0e3c1853f72b4456ff5de97e6836e52,d__Bacteria,p__Planctomycetota,,,,,
POTU19656,fd839cfb3bf4b6ba586f0ed1ff6b6f63,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19657,fced939465a8132fea9a50be37c0c017,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19658,61eab114561e2167e5e8eb8edaae0ac4,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,s__uncultured_Planctomycetales
POTU19659,4476dc3b1cb9984e729451481ac98450,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19660,7b5224051d82eb01c73a13864de75edd,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19661,a6e28b9d0d7cf15097ac972c721e5aca,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19662,6d41081f40294ea371a627906db527e2,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19663,17094fc1c51b7481288a58db8218fed9,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19664,8562f6f215d3fef5c2c8ac4c4b98794c,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19665,40dc41fa4b87b16e95adfa9773f3e6a8,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19666,e8391a908e6c2a7bd819524d250c7b44,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19667,46f69acf119ae8cd6a1a5ddd3fb27c34,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19668,4e591515cfeeb5f00a0055fd50cb4d99,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19669,a5edfa5ba9cd2ab08a52fbbd108778e7,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19670,112a5ab3af86a7a7fdd01329d67daa60,d__Bacteria,,,,,,
POTU19671,cfb9ee87727f65ba50fe53dbaee2cbb5,d__Bacteria,p__Planctomycetota,,,,,
POTU19672,6f4d9572acf479230997de5ecb419a17,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,
POTU19673,d2ea78a5518783f8a9e2e1b95309f0bc,d__Bacteria,p__Planctomycetota,,,,,
POTU19674,7d81ce79c028de99814e51fc0dc29b4b,d__Bacteria,,,,,,
POTU19675,f6dfd1970d41569d5154fc751a0a43b3,d__Bacteria,,,,,,
POTU19676,18a906c3b6b256bc09503032e40e9b89,d__Bacteria,,,,,,
POTU19677,55434273e33f44c4ee2f9b9cda6a986c,d__Bacteria,,,,,,
POTU19678,48e70a467bd7d3f9e04a183ef4ae2ccd,d__Bacteria,p__Planctomycetota,,,,,
POTU19679,e41cdc3512baa90542f9114bb8892a8c,d__Bacteria,,,,,,
POTU19680,50c6bf779f6433fe99c6d8182b13b24a,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,s__uncultured_bacterium
POTU19681,ff4813b8d884d64b5967890cb3e2df99,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,s__uncultured_bacterium
POTU19682,11cfda28295d22c0dd43708dafcff45b,d__Bacteria,p__Planctomycetota,,,,,
POTU19683,425993128f719d48b373258e84978810,d__Bacteria,p__Planctomycetota,,,,,
POTU19684,9bd06eae9660ce3fa3291cd9a4ec9188,d__Bacteria,p__Planctomycetota,c__vadinHA49,o__vadinHA49,f__vadinHA49,g__vadinHA49,s__uncultured_bacterium
POTU19685,8282c3d314b83b2d458a725c818d28f5,d__Bacteria,p__Planctomycetota,,,,,
POTU19686,2d11df1b12b72dcc6084eda87856362e,d__Bacteria,,,,,,
POTU19687,05bac2e1148a7c3d8b3a608fbd94c955,d__Bacteria,,,,,,
POTU19688,e947e75409470bfdcca1c0ecbaa7f38a,d__Bacteria,,,,,,
POTU19689,37c9593408cc7742f6b086e2ce1e29fd,d__Bacteria,,,,,,
POTU19690,356ffe3ae2a4403d9a2c063506b7e140,d__Bacteria,p__Planctomycetota,,,,,
POTU19691,8ab9191bffeacaa7783e86f79474fb53,d__Bacteria,p__Planctomycetota,,,,,
POTU19692,103905aab0dbe4aab617b2216878d886,d__Bacteria,p__Planctomycetota,,,,,
POTU19693,c3dedd536206c538f66ac653c5a66f45,d__Bacteria,p__Planctomycetota,,,,,
POTU19694,848db8d64f0622c4697a3de9660fa6a3,d__Bacteria,p__Planctomycetota,,,,,
POTU19695,0b059f76765ca06f98508721e790c1de,d__Bacteria,,,,,,
POTU19696,b887a968fc157675a8d048e67f64cd2a,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19697,442bdf4f785d5159d064acceccf5a670,d__Bacteria,p__Planctomycetota,,,,,
POTU19698,d1779c8ae2820ee2b5803a30b1792651,d__Bacteria,p__Planctomycetota,,,,,
POTU19699,6c145fc4bd445e26221527f25c9034dd,d__Bacteria,p__Planctomycetota,,,,,
POTU19700,afe5b3bd143b403bee256805cbb5563e,d__Bacteria,p__Planctomycetota,,,,,
POTU19701,c86def1395e8725092cabad346d3239f,d__Bacteria,p__Planctomycetota,,,,,
POTU19702,501c259f9ab6414721d5c4435fde3cfb,d__Bacteria,,,,,,
POTU19703,75bd727bca54c29a90da2ddeffd43de7,d__Bacteria,p__Planctomycetota,,,,,
POTU19704,f5eee4c4318fecda74ea29f380607bce,d__Bacteria,p__Planctomycetota,,,,,
POTU19705,aea91dd7a0845260244aeb93d17fa338,d__Bacteria,p__Planctomycetota,,,,,
POTU19706,555ad88c0d305b2f595a6e2fa3c69c00,d__Bacteria,p__Planctomycetota,,,,,
POTU19707,ab079451927601e934afe7b430e67529,d__Bacteria,p__Planctomycetota,,,,,
POTU19708,4260d33d660c7c854c11712f278990a5,d__Bacteria,,,,,,
POTU19709,a1b155f2543219efc95a2a5041073c90,d__Bacteria,,,,,,
POTU19710,1fde1ded0b7d8c0d98c4337852eef05f,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19711,64a2cad153f02f47d393bcb6ec88b0c8,d__Bacteria,p__Planctomycetota,,,,,
POTU19712,d974d22ffd80af224b0dbda40af05cef,d__Bacteria,,,,,,
POTU19713,bd28a52c17545652e3e5dd978981bc9b,d__Bacteria,p__Planctomycetota,,,,,
POTU19714,27eba3fc1858b6d55ba76fc20f64376a,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19715,0a9266c49bd7592ebb640cf7a66c3fd2,d__Bacteria,p__Planctomycetota,,,,,
POTU19716,cea022e41d6abfc2f120fc5d9c3d6bc7,d__Bacteria,p__Planctomycetota,,,,,
POTU19717,0ca08b5c5d8ffc89e590e8167bd6feec,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,s__uncultured_deep-sea
POTU19718,cf6380a2b4659e865d7988693d9c6529,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19719,7b132a54c9724f2c2eebf0343348587b,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19720,0ba6f77fa44c964e77f99602528cc77d,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19721,1122dbf91d72f629b542509e33966c19,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19722,3af1a3c38e5ae3ef8f21658f367a5ac5,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19723,7a3ed17271000329086c634e2a3273f0,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19724,7444a02a5ff6aa56a56504317dd47fe8,d__Bacteria,p__Planctomycetota,,,,,
POTU19725,d3537c6e7b82a2ad80e7da9dad65950a,d__Bacteria,p__Planctomycetota,,,,,
POTU19726,155633a3851f6347e1895f184d399d59,d__Bacteria,p__Planctomycetota,,,,,
POTU19727,cc8e8ef45d62cf6b286215353519d1aa,d__Bacteria,p__Planctomycetota,,,,,
POTU19728,0b59b63098de3ce93c8e295a3573c384,d__Bacteria,p__Planctomycetota,,,,,
POTU19729,59f9cc4771f5f87002da5ed54efafade,d__Bacteria,,,,,,
POTU19730,d23d8cb0d8f7039f5d3029389214563e,d__Bacteria,p__TA06,c__TA06,o__TA06,f__TA06,g__TA06,s__uncultured_bacterium
POTU19731,960db4a9c6181676b6a18aa1d5b61de9,d__Bacteria,p__TA06,c__TA06,o__TA06,f__TA06,g__TA06,s__uncultured_bacterium
POTU19732,af9eb4498685aa1f27af946400fdada5,d__Bacteria,p__Planctomycetota,,,,,
POTU19733,9e5083673d6df291901597ccb040759d,d__Bacteria,,,,,,
POTU19734,29fd3518ff3d3e2794b67918b5e8eae8,d__Bacteria,p__Planctomycetota,,,,,
POTU19735,1b1d068ccae81c27c86912fedd7c19e9,d__Bacteria,p__Planctomycetota,,,,,
POTU19736,2787923ce713caf13eaa9181cc8c76b0,d__Bacteria,p__Planctomycetota,,,,,
POTU19737,62c23df1a65e6d8aa5c1cb6fda1dd785,d__Bacteria,p__Planctomycetota,,,,,
POTU19738,248fd9097710ecc0da30f01ead71b78d,d__Bacteria,,,,,,
POTU19739,0a663c3751aa39c85ef9e52c85765ae9,d__Bacteria,,,,,,
POTU19740,c975b67cd814656086959b583e927907,d__Bacteria,p__Planctomycetota,,,,,
POTU19741,1e61eb69a52e01287fb2289cad0ba719,d__Bacteria,p__Planctomycetota,,,,,
POTU19742,970cc7024d1b4d076d342feda4ea8f00,d__Bacteria,p__Planctomycetota,,,,,
POTU19743,d0c13c9d7e67281d31c0372bfbffe101,d__Bacteria,,,,,,
POTU19744,b6910d167765a0c37f377d8738ab3f3d,d__Bacteria,,,,,,
POTU19745,e5fcc8b44f34c8c42c65da387f17a517,d__Bacteria,p__Planctomycetota,c__ODP123,o__ODP123,f__ODP123,g__ODP123,s__uncultured_planctomycete
POTU19746,46a23b801a796681f0e12985e72e5366,d__Bacteria,p__Planctomycetota,c__ODP123,o__ODP123,f__ODP123,g__ODP123,s__uncultured_planctomycete
POTU19747,6f87acb63eca9199c83b1fefcacec3ed,d__Bacteria,p__Planctomycetota,c__ODP123,o__ODP123,f__ODP123,g__ODP123,s__uncultured_planctomycete
POTU19748,7db0604294ea6e8fe916a442d885af9d,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,
POTU19749,a49881be9f1cd93108fab7a7accf9fac,d__Bacteria,p__Planctomycetota,,,,,
POTU19750,288792dde7038a0cc8d4bca71b082605,d__Bacteria,p__Planctomycetota,,,,,
POTU19751,740de52e50e8d6eb6c1091f848205944,d__Bacteria,p__Planctomycetota,,,,,
POTU19752,6b539535afe892871b0d1071d34c4556,d__Bacteria,p__Planctomycetota,,,,,
POTU19753,6963cb28514797880e0ea9bb9272d0cc,d__Bacteria,p__Planctomycetota,,,,,
POTU19754,370cec79b5664df80d605e5cd5ea09ce,d__Bacteria,p__Planctomycetota,,,,,
POTU19755,3ec2721bd291ef96a6137e7293dd7e36,d__Bacteria,p__Planctomycetota,,,,,
POTU19756,2ea8d972fceb4ac78decd8b9c967fbb0,d__Bacteria,p__Planctomycetota,,,,,
POTU19757,607752bedace1fce9dc59a683605bdb9,d__Bacteria,p__Planctomycetota,,,,,
POTU19758,5878fa7c08ebf995eaf873b87156095e,d__Bacteria,,,,,,
POTU19759,103391a5c095b54e1ab1a70ec8ad520c,d__Bacteria,p__Planctomycetota,,,,,
POTU19760,7c1288b1ca87e65124952fdf0bc24eaf,d__Bacteria,p__Planctomycetota,,,,,
POTU19761,2ff1923af57971275dc5b4fe927ec916,d__Bacteria,p__Planctomycetota,,,,,
POTU19762,a516f0c2de2ec0444c0179cef5bdc3f2,d__Bacteria,,,,,,
POTU19763,08bbbdc0ce20e199cea9b761725e2f16,d__Bacteria,p__Planctomycetota,,,,,
POTU19764,14d64402731a4b82bfcef161f40b4af1,d__Bacteria,p__Planctomycetota,,,,,
POTU19765,94a5a5d67f29c621b8ee1a65927e5658,d__Bacteria,p__Planctomycetota,,,,,
POTU19766,2e89b45fbeb7d1d3bb336a8b72d793e1,d__Bacteria,p__Planctomycetota,,,,,
POTU19767,2336e854f24e2661748655695efeadf9,d__Bacteria,p__Planctomycetota,,,,,
POTU19768,0f8baa9ec17a01f501a5c0e0b736b100,d__Bacteria,p__Planctomycetota,,,,,
POTU19769,5dea041e63d5c5095179cb63ad3cefad,d__Bacteria,p__Planctomycetota,,,,,
POTU19770,d21c036213e02ca41fe87050105f82b7,d__Bacteria,p__Planctomycetota,,,,,
POTU19771,4cf7f2fefbfb9ec4242aade326e3a9a2,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19772,58f194cc37b18314ffd62469fd4f53c2,d__Bacteria,p__Planctomycetota,,,,,
POTU19773,a6872dcf077b35077d91173cde10077b,d__Bacteria,p__Planctomycetota,,,,,
POTU19774,d476fc0060a6f65ea39a3d825f2e18a9,d__Bacteria,p__Planctomycetota,,,,,
POTU19775,b2786267ebde13c1e90372268a0c2647,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19776,c84063ad741452a45d6d3e291e1208d9,d__Bacteria,p__Planctomycetota,,,,,
POTU19777,c2282496182ba3ebdd7c33036aa05dd2,d__Bacteria,p__Planctomycetota,,,,,
POTU19778,1d8c7796c746e0ab895245fc3c490025,d__Bacteria,p__Planctomycetota,,,,,
POTU19779,0e1c395d2a68a1e4b8c47537ad86ca01,d__Bacteria,p__Planctomycetota,,,,,
POTU19780,48c24a591962dbb5857bb62480ab21e7,d__Bacteria,,,,,,
POTU19781,db8625262ba82e82cd49b1279d17f0f7,d__Bacteria,p__Planctomycetota,,,,,
POTU19782,f4c99814443efe6a3da2cb0287f42b89,d__Bacteria,p__Planctomycetota,,,,,
POTU19783,6aff8f06bbf28b333076751248e1e84d,d__Bacteria,p__Planctomycetota,,,,,
POTU19784,c153e04ff08aad98a1732e7a36a7275b,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,
POTU19785,feff31330038035995e81a8a9f89cc5d,d__Bacteria,p__Planctomycetota,,,,,
POTU19786,c614958a0284aad0f6953e4a13d205c4,d__Bacteria,,,,,,
POTU19787,3dfba6409a3f786a7e4c874c0c190a5d,d__Bacteria,p__Planctomycetota,,,,,
POTU19788,da742bed0195e1585dae4a99b6835513,d__Bacteria,p__Planctomycetota,,,,,
POTU19789,9f0d216cc8438ed11faf12b204f99d9d,d__Bacteria,p__Planctomycetota,,,,,
POTU19790,24433e7702d0251b795e72e870db8fac,d__Bacteria,,,,,,
POTU19791,6cad412aa0c667a8f98389e06595f980,d__Bacteria,p__Planctomycetota,,,,,
POTU19792,a54c3ff87249ef4467742ca220a00fbc,d__Bacteria,p__Planctomycetota,,,,,
POTU19793,6afc201ae2343b7a8ca00edb8ae335a2,d__Bacteria,p__Planctomycetota,,,,,
POTU19794,d6a4179fadb6d2b819fcbbb5b6e17f9c,d__Bacteria,p__Planctomycetota,,,,,
POTU19795,faabaac15f6a6ea1883dadef96ddf3d5,d__Bacteria,p__Planctomycetota,,,,,
POTU19796,d4b215221b32c4348b1d8da0e5c3b437,d__Bacteria,p__Planctomycetota,,,,,
POTU19797,d7cb656d3eac8f600f2807909a5f9ec9,d__Bacteria,p__Planctomycetota,,,,,
POTU19798,d0120d037af66c6fa52b98f9798385d5,d__Bacteria,,,,,,
POTU19799,c11056c7670d278166d62f2ac3b7265a,d__Bacteria,p__Planctomycetota,,,,,
POTU19800,716480c4f02858d898bec597b0d8a9cc,d__Bacteria,p__Planctomycetota,,,,,
POTU19801,56937c9721eaa4abd287f49629f3bc66,d__Bacteria,p__Planctomycetota,,,,,
POTU19802,63db8d2c279d2fa39f1a8aa049caad23,d__Bacteria,p__Planctomycetota,,,,,
POTU19803,e0cc0f4dfd2dbfcddb4b6aedb58bb75b,d__Bacteria,p__Planctomycetota,,,,,
POTU19804,9a71032e18d58ac4f3bd45a364bb07f9,d__Bacteria,p__Planctomycetota,,,,,
POTU19805,14494c9ef09f28cabfdbe9983f285f7f,d__Bacteria,p__Planctomycetota,,,,,
POTU19806,0ad18b2a9d7f3e3c3b876cc454adc3b8,d__Bacteria,p__Planctomycetota,,,,,
POTU19807,504227f71f01abb8cdd64e9fd3d932d2,d__Bacteria,p__Planctomycetota,,,,,
POTU19808,aeb4eb2e300ae11e1e0832c0bbbb1ad4,d__Bacteria,p__Planctomycetota,,,,,
POTU19809,51ce238e7e6b048d9326cecc9c19b23d,d__Bacteria,p__Planctomycetota,,,,,
POTU19810,0468bb5e7a7cd3bcd20596ec1f6ce103,d__Bacteria,p__Planctomycetota,,,,,
POTU19811,8b299e1fb66a149b81bc66bb1462a665,d__Bacteria,p__Planctomycetota,,,,,
POTU19812,d7db4e117b9b2235530c73bf23913ecf,d__Bacteria,p__Planctomycetota,,,,,
POTU19813,a1765c3554296eab896cf9111a8b1899,d__Bacteria,p__Planctomycetota,,,,,
POTU19814,fac972743a70a70304991933f66a1cd9,d__Bacteria,,,,,,
POTU19815,5214bd668a996a4b6622f94303c9cd06,d__Bacteria,p__Planctomycetota,,,,,
POTU19816,aac1a111910facb2d3db5ed8892bcf3e,d__Bacteria,,,,,,
POTU19817,1424b1f9e8fa3a2cbd9858bddc289851,d__Bacteria,,,,,,
POTU19818,e097e1d3a96b8ab0777d9455c17b2099,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
POTU19819,9106f2f2ffb6bb6f4c78159c8b820a55,d__Bacteria,,,,,,
POTU19820,4de6529760a792d0d04102be188c4dba,d__Bacteria,p__Planctomycetota,,,,,
POTU19821,3433123f8836f59a4aea4dd459a6eee4,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,
POTU19822,72a335fc811d070161dbc02995905ce7,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,
POTU19823,b78533d958d16e75840e81e4d01146e3,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,
POTU19824,f96103ffae5328b91f2bee204bea717b,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,s__uncultured_sediment
POTU19825,8bc1856b5ff2b5bb286fa5222411e5b4,d__Bacteria,p__Planctomycetota,,,,,
POTU19826,56935236c45a39562f9d6726cb05af9e,d__Bacteria,p__Planctomycetota,,,,,
POTU19827,8f630b02f73ce7c71fb5a4bf5c1a4cbf,d__Bacteria,p__Planctomycetota,,,,,
POTU19828,29eb9cf01f507001a870d8006c4fd513,d__Bacteria,p__Planctomycetota,,,,,
POTU19829,c6b9d4379ecda2c06387ab0dc3eecec4,d__Bacteria,p__Planctomycetota,,,,,
POTU19830,e4b2f5d9dd5e837a930667c5ec105519,d__Bacteria,p__Planctomycetota,,,,,
POTU19831,b5ef332e091ff6b603eb81b33ae03143,d__Bacteria,p__Planctomycetota,,,,,
POTU19832,6aeac2d1025af24a066223dcc6e6fa13,d__Bacteria,p__Planctomycetota,,,,,
POTU19833,26655c3e89c7477c5c1674cb136b1b34,d__Bacteria,p__Planctomycetota,,,,,
POTU19834,03995fa2f3b79af046edf818763b45a7,d__Bacteria,p__Planctomycetota,,,,,
POTU19835,619ff71f70eeb41b3a9161b1a0721313,d__Bacteria,p__Planctomycetota,,,,,
POTU19836,c76fc1dae154dce1dd1cb17784752ca7,d__Bacteria,p__Planctomycetota,,,,,
POTU19837,1026a6e022f54997d9163075b65cd8d0,d__Bacteria,p__Planctomycetota,,,,,
POTU19838,92e32f05b0bdbeeaa7211a77917dc3ba,d__Bacteria,p__Planctomycetota,,,,,
POTU19839,8f85cd47036b258a96ebd1042ec35cbc,d__Bacteria,p__Planctomycetota,,,,,
POTU19840,f0d3687583e606a76a39ed3634aafcb6,d__Bacteria,p__Planctomycetota,c__Pla4_lineage,o__Pla4_lineage,f__Pla4_lineage,g__Pla4_lineage,
POTU19841,0011eb1225aa030284b3433fc4f4444a,d__Bacteria,p__Planctomycetota,,,,,
POTU19842,88c31eb77b5e154bdfa7f44c55d4112b,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_Planctomyces
POTU19843,3543b28dbbd11fffaf467e747fc9b269,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_Planctomyces
POTU19844,a9b6cbdf9aaaa0b4462c86f10bd60e3e,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_Planctomyces
POTU19845,e6c7e65904917a35dbc2c3698298981b,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_Planctomyces
POTU19846,b706da27788954a08488ceb9de6713d1,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_Planctomyces
POTU19847,4ac28154115abe3eef1a5daf6fac2f32,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_Planctomyces
POTU19848,aa07712d09070bf676aea62c5646e804,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_Planctomyces
POTU19849,059847223c87a3f26c66c5240f5ce4f4,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_Planctomyces
POTU19850,1b2b1dd7b66c5a03be51231742ee8e9d,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_Planctomyces
POTU19851,ba5b53b6ddc9e5d5a5c68c1fe742e0a6,d__Bacteria,,,,,,
POTU19852,e78010a8eea67432910e967df1aeef08,d__Bacteria,p__Planctomycetota,,,,,
POTU19853,aa2279f01987456f888812ee6df10805,d__Bacteria,p__Planctomycetota,,,,,
POTU19854,61547d745c9c39f4db77d72b7b4ffb59,d__Bacteria,p__Planctomycetota,,,,,
POTU19855,cfc855ba166e897d23c1eefd58131bba,d__Bacteria,p__Planctomycetota,,,,,
POTU19856,17dfcdfdcc4c8f94dfa2722a63f9f043,d__Bacteria,p__Planctomycetota,,,,,
POTU19857,092cb52f2e9ce091feedba78d150b3db,d__Bacteria,p__Planctomycetota,,,,,
POTU19858,07ead999dbd5eb06a82cb2e05ea6ea3b,d__Bacteria,p__Planctomycetota,,,,,
POTU19859,b89a2d3f4b83381d973bc29a9cdb3e2d,d__Bacteria,,,,,,
POTU19860,f7f53a705c76e5e00dc7326bd7ff3d4f,d__Bacteria,p__Planctomycetota,,,,,
POTU19861,536ba9d7847d38a59c918c4220f9603d,d__Bacteria,p__Planctomycetota,,,,,
POTU19862,41c3a1c2dda2238807cf31f0dc747edf,d__Bacteria,p__Planctomycetota,,,,,
POTU19863,833f309075e58ea605e02802dfa8b304,d__Bacteria,p__Planctomycetota,,,,,
POTU19864,2b583ecd6bec473c714c85e45a338bff,d__Bacteria,p__Planctomycetota,,,,,
POTU19865,45abe5056b4e47d80f789ec95199283b,d__Bacteria,p__Planctomycetota,,,,,
POTU19866,67f0d1cc9cd5c2231eda1994d6c2464e,d__Bacteria,p__Planctomycetota,,,,,
POTU19867,193c4c78edaf6fed179b1930ccdef9c3,d__Bacteria,p__Planctomycetota,c__Brocadiae,o__Brocadiales,f__Brocadiaceae,,
POTU19868,fe3fc8dec576ce56c29af0f3863e24c0,d__Bacteria,p__Planctomycetota,c__Brocadiae,o__Brocadiales,f__Brocadiales,g__Brocadiales,s__uncultured_planctomycete
POTU19869,f27808ace7d818da947024cdf140cf0c,d__Bacteria,p__Planctomycetota,c__Brocadiae,o__Brocadiales,f__Scalinduaceae,g__Candidatus_Scalindua,
POTU19870,66504c3c405ed609f5ee9f00398ab91a,d__Bacteria,p__Planctomycetota,c__Brocadiae,o__Brocadiales,f__Scalinduaceae,g__Candidatus_Scalindua,
POTU19871,7d7a7af929a6bf216d3786ec9cb73e02,d__Bacteria,p__Planctomycetota,c__Brocadiae,o__Brocadiales,f__Scalinduaceae,g__Candidatus_Scalindua,
POTU19872,7316bda5b3132197cee0e1410dd6ddac,d__Bacteria,p__Planctomycetota,,,,,
POTU19873,d4542e2e7a927bdbc87235997dd1e4dd,d__Bacteria,p__Planctomycetota,,,,,
POTU19874,02ca1e5c5ac54346ab51350813d23e18,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,
POTU19875,b4ce246064c487fb2b39695839cadcdf,d__Bacteria,p__Planctomycetota,,,,,
POTU19876,98cb86ffcd4183c68d3ca35383a60d4c,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,
POTU19877,4976af254b96a8baa8ff1aafc24d9d8b,d__Bacteria,p__Planctomycetota,,,,,
POTU19878,1475fdb0bf46d08f77a2a411bec3c68b,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,s__unidentified_marine
POTU19879,3fb52516ecd8b29286687ab8e0c6c14c,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,s__unidentified_marine
POTU19880,13c591b0f0d5f58c38d0da3dcd177cd5,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,
POTU19881,3649dc500c6c894b7f129d8cdd55ac9a,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,s__uncultured_deep-sea
POTU19882,bd9b451f5d07f30af3a7c6143783a551,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,
POTU19883,40359da6712386d6c23f2eb10797a70f,d__Bacteria,p__Planctomycetota,,,,,
POTU19884,14b7be888e22aa85ae1f93b82c29081b,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,
